0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00011843466927530244,0.00013054076407570392,0.0002051350602414459,0.0002808094723150134,0.0005027937586419284,0.0002979741257149726,0.0009812525240704417,0.002437893534079194
2,9.292486356571317e-05,4.199962495476939e-05,0.00022696716769132763,7.196963997557759e-05,0.000790366088040173,0.0004824797506444156,0.0008607703493908048,
3,9.102129115490243e-05,0.00017029648006428033,0.0003096791042480618,0.00016440206672996283,0.0010956600308418274,0.00029291631653904915,,
4,0.00012279256770852953,0.00020062923431396484,0.00014371619909070432,0.00014884791744407266,0.0008311443380080163,0.0002229147794423625,,
5,0.000236401756410487,6.319711246760562e-05,0.00012072030222043395,0.0001942632079590112,0.0003377241373527795,0.00024200772168114781,,
6,0.00020839914213865995,8.827963029034436e-05,0.00012801414413843304,0.0005892476183362305,0.000556761457119137,,,
7,0.0002534136874601245,0.0002893288910854608,0.00020016645430587232,0.0007192842895165086,0.0007467606337741017,,,
8,0.0002462282427586615,0.0002530760830268264,0.0002904016000684351,0.0008023852715268731,0.001054715015925467,,,
9,0.0003384511510375887,0.0003766176523640752,8.280756446765736e-05,0.0009790364420041442,0.001253405585885048,,,
10,0.00031311166821978986,0.00033567522768862545,6.993382703512907e-05,0.0007562094833701849,0.0009510640520602465,,,
11,0.0003123257483821362,0.0002822172245942056,0.00023012385645415634,0.0009703384130261838,,,,
12,0.0005320563213899732,0.00042655100696720183,0.000245293922489509,0.0011735392035916448,,,,
13,0.00043756901868619025,0.00034595237229950726,0.00019325866014696658,0.001307401922531426,,,,
14,0.00029324652859941125,0.0002905990113504231,0.00014069049211684614,0.0011972467182204127,,,,
15,0.00022625169367529452,0.00030942956800572574,0.00012687973503489047,0.0010927998227998614,,,,
16,0.00033606987562961876,0.000283228320768103,9.900948498398066e-05,0.0009529062081128359,,,,
17,0.0003342367126606405,0.00024901257711462677,0.0001236278476426378,0.0006875263061374426,,,,
18,0.0003882632590830326,9.627248073229566e-05,0.00020577102259267122,0.0007239797851070762,,,,
19,0.00038313635741360486,4.0714639908401296e-05,0.0003655588370747864,0.0007417072192765772,,,,
20,0.0003235660260543227,0.0001495066098868847,0.00047351905959658325,0.000899809820111841,,,,
21,0.0002669281675480306,6.946966459508985e-05,9.675346518633887e-05,,,,,
22,0.0002234628627775237,6.676957127638161e-05,0.00021538647706620395,,,,,
23,0.00013788702199235559,5.653147673001513e-05,0.00028291449416428804,,,,,
